ID,geometry,geometry,geometry,RAD,MAT,FC,SHTK,BF,max_stress,thinning,springback,outcome,outcome_label
211009,0,1,0,150,0.975,0.11,0.96,300000.0,90183.24229069422,0.4,0.0,1,Risk of Crack
211010,0,1,0,150,0.975,0.12,0.96,300000.0,90181.17817810188,0.4,0.0,1,Risk of Crack
211011,0,1,0,150,0.975,0.13,0.96,300000.0,90154.41433045156,0.4,0.0,1,Risk of Crack
211012,0,1,0,150,0.975,0.14,0.96,300000.0,90184.85123772394,0.4,0.0,1,Risk of Crack
211013,0,1,0,150,0.975,0.15,0.96,300000.0,90184.13342096854,0.4,0.0,1,Risk of Crack
211014,0,1,0,150,1.0,0.05,0.96,300000.0,90174.76515969932,0.4,0.0,1,Risk of Crack
211015,0,1,0,150,1.0,0.06,0.96,300000.0,90184.16040515127,0.4,0.0,1,Risk of Crack
211016,0,1,0,150,1.0,0.07,0.96,300000.0,90194.0468174991,0.4,0.0,1,Risk of Crack
211017,0,1,0,150,1.0,0.08,0.96,300000.0,90176.42494832698,0.4,0.0,1,Risk of Crack
211018,0,1,0,150,1.0,0.09,0.96,300000.0,90184.10077241015,0.4,0.0,1,Risk of Crack
211019,0,1,0,150,1.0,0.1,0.96,300000.0,90180.49123436146,0.4,0.0,1,Risk of Crack
211020,0,1,0,150,1.0,0.11,0.96,300000.0,90196.86155284142,0.4,0.0,1,Risk of Crack
211021,0,1,0,150,1.0,0.12,0.96,300000.0,90170.04809426836,0.4,0.0,1,Risk of Crack
211022,0,1,0,150,1.0,0.13,0.96,300000.0,90185.14335904496,0.4,0.0,1,Risk of Crack
211023,0,1,0,150,1.0,0.14,0.96,300000.0,90192.66049561797,0.4,0.0,1,Risk of Crack
211024,0,1,0,150,1.0,0.15,0.96,300000.0,90171.69027843504,0.4,0.0,1,Risk of Crack
211025,0,1,0,150,1.025,0.05,0.96,300000.0,90190.76927093125,0.4,0.0,1,Risk of Crack
211026,0,1,0,150,1.025,0.06,0.96,300000.0,90198.45691654533,0.4,0.0,1,Risk of Crack
211027,0,1,0,150,1.025,0.07,0.96,300000.0,90179.14056065083,0.4,0.0,1,Risk of Crack
211028,0,1,0,150,1.025,0.08,0.96,300000.0,90199.16956651131,0.4,0.0,1,Risk of Crack
211029,0,1,0,150,1.025,0.09,0.96,300000.0,90187.54080938002,0.4,0.0,1,Risk of Crack
211030,0,1,0,150,1.025,0.1,0.96,300000.0,90180.95604765475,0.4,0.0,1,Risk of Crack
211031,0,1,0,150,1.025,0.11,0.96,300000.0,90174.64871725703,0.4,0.0,1,Risk of Crack
211032,0,1,0,150,1.025,0.12,0.96,300000.0,90190.12506247853,0.4,0.0,1,Risk of Crack
211033,0,1,0,150,1.025,0.13,0.96,300000.0,90185.6703083648,0.4,0.0,1,Risk of Crack
211034,0,1,0,150,1.025,0.14,0.96,300000.0,90168.1697109035,0.4,0.0,1,Risk of Crack
211035,0,1,0,150,1.025,0.15,0.96,300000.0,90206.78250717466,0.4,0.0,1,Risk of Crack
211036,0,1,0,150,1.05,0.05,0.96,300000.0,90186.08300304058,0.4,0.0,1,Risk of Crack
211037,0,1,0,150,1.05,0.06,0.96,300000.0,90164.01115143813,0.4,0.0,1,Risk of Crack
211038,0,1,0,150,1.05,0.07,0.96,300000.0,90193.2480972522,0.4,0.0,1,Risk of Crack
211039,0,1,0,150,1.05,0.08,0.96,300000.0,90199.39102784473,0.4,0.0,1,Risk of Crack
211040,0,1,0,150,1.05,0.09,0.96,300000.0,90179.8588831684,0.4,0.0,1,Risk of Crack
211041,0,1,0,150,1.05,0.1,0.96,300000.0,90188.86758387108,0.4,0.0,1,Risk of Crack
211042,0,1,0,150,1.05,0.11,0.96,300000.0,90211.03845297654,0.4,0.0,1,Risk of Crack
211043,0,1,0,150,1.05,0.12,0.96,300000.0,90192.54623498292,0.4,0.0,1,Risk of Crack
211044,0,1,0,150,1.05,0.13,0.96,300000.0,90203.39429880097,0.4,0.0,1,Risk of Crack
211045,0,1,0,150,1.05,0.14,0.96,300000.0,90194.50662488466,0.4,0.0,1,Risk of Crack
211046,0,1,0,150,1.05,0.15,0.96,300000.0,90184.82608557647,0.4,0.0,1,Risk of Crack
211047,0,1,0,150,1.075,0.05,0.96,300000.0,90180.84358913594,0.4,0.0,2,Crack
211048,0,1,0,150,1.075,0.06,0.96,300000.0,90176.44569959748,0.4,0.0,2,Crack
211049,0,1,0,150,1.075,0.07,0.96,300000.0,90207.87295686846,0.4,0.0,2,Crack
211050,0,1,0,150,1.075,0.08,0.96,300000.0,90193.48271510658,0.4,0.0,2,Crack
211051,0,1,0,150,1.075,0.09,0.96,300000.0,90182.08441748563,0.4,0.0,2,Crack
211052,0,1,0,150,1.075,0.1,0.96,300000.0,90181.33668902628,0.4,0.0,2,Crack
211053,0,1,0,150,1.075,0.11,0.96,300000.0,90194.41771387686,0.4,0.0,2,Crack
211054,0,1,0,150,1.075,0.12,0.96,300000.0,90186.26633923677,0.4,0.0,2,Crack
211055,0,1,0,150,1.075,0.13,0.96,300000.0,90180.55386729183,0.4,0.0,2,Crack
211056,0,1,0,150,1.075,0.14,0.96,300000.0,90187.08153591088,0.4,0.0,2,Crack
211057,0,1,0,150,1.075,0.15,0.96,300000.0,90199.73398086343,0.4,0.0,2,Crack
211058,0,1,0,150,1.1,0.05,0.96,300000.0,90187.21918426109,0.4,0.0,2,Crack
211059,0,1,0,150,1.1,0.06,0.96,300000.0,90195.96158355587,0.4,0.0,2,Crack
211060,0,1,0,150,1.1,0.07,0.96,300000.0,90177.71912678266,0.4,0.0,2,Crack
211061,0,1,0,150,1.1,0.08,0.96,300000.0,90187.14263486672,0.4,0.0,2,Crack
211062,0,1,0,150,1.1,0.09,0.96,300000.0,90187.57633384957,0.4,0.0,2,Crack
211063,0,1,0,150,1.1,0.1,0.96,300000.0,90177.83926190918,0.4,0.0,2,Crack
211064,0,1,0,150,1.1,0.11,0.96,300000.0,90202.70401047084,0.4,0.0,2,Crack
211065,0,1,0,150,1.1,0.12,0.96,300000.0,90182.20142467802,0.4,0.0,2,Crack
211066,0,1,0,150,1.1,0.13,0.96,300000.0,90205.80680854144,0.4,0.0,2,Crack
211067,0,1,0,150,1.1,0.14,0.96,300000.0,90218.23047894731,0.4,0.0,2,Crack
211068,0,1,0,150,1.1,0.15,0.96,300000.0,90191.48917729458,0.4,0.0,2,Crack
211069,0,1,0,150,0.9,0.05,0.97,300000.0,90179.80637919615,0.4,0.0,1,Risk of Crack
211070,0,1,0,150,0.9,0.06,0.97,300000.0,90185.18139354681,0.4,0.0,1,Risk of Crack
211071,0,1,0,150,0.9,0.07,0.97,300000.0,90155.28296530164,0.4,0.0,1,Risk of Crack
211072,0,1,0,150,0.9,0.08,0.97,300000.0,90165.21878099868,0.4,0.0,1,Risk of Crack
211073,0,1,0,150,0.9,0.09,0.97,300000.0,90169.596669167,0.4,0.0,1,Risk of Crack
211074,0,1,0,150,0.9,0.1,0.97,300000.0,90173.29211196807,0.4,0.0,1,Risk of Crack
211075,0,1,0,150,0.9,0.11,0.97,300000.0,90181.17454524101,0.4,0.0,1,Risk of Crack
211076,0,1,0,150,0.9,0.12,0.97,300000.0,90171.49684229359,0.4,0.0,1,Risk of Crack
211077,0,1,0,150,0.9,0.13,0.97,300000.0,90193.7077481017,0.4,0.0,1,Risk of Crack
211078,0,1,0,150,0.9,0.14,0.97,300000.0,90171.98570055535,0.4,0.0,1,Risk of Crack
211079,0,1,0,150,0.9,0.15,0.97,300000.0,90173.28654292053,0.4,0.0,1,Risk of Crack
211080,0,1,0,150,0.925,0.05,0.97,300000.0,90162.12582103585,0.4,0.0,1,Risk of Crack
211081,0,1,0,150,0.925,0.06,0.97,300000.0,90191.15333758508,0.4,0.0,1,Risk of Crack
211082,0,1,0,150,0.925,0.07,0.97,300000.0,90163.0896218147,0.4,0.0,1,Risk of Crack
211083,0,1,0,150,0.925,0.08,0.97,300000.0,90174.3582592515,0.4,0.0,1,Risk of Crack
211084,0,1,0,150,0.925,0.09,0.97,300000.0,90154.51001445709,0.4,0.0,1,Risk of Crack
211085,0,1,0,150,0.925,0.1,0.97,300000.0,90172.79615779144,0.4,0.0,1,Risk of Crack
211086,0,1,0,150,0.925,0.11,0.97,300000.0,90176.60916773809,0.4,0.0,1,Risk of Crack
211087,0,1,0,150,0.925,0.12,0.97,300000.0,90185.11320062028,0.4,0.0,1,Risk of Crack
211088,0,1,0,150,0.925,0.13,0.97,300000.0,90184.79419710455,0.4,0.0,1,Risk of Crack
211089,0,1,0,150,0.925,0.14,0.97,300000.0,90167.40006947631,0.4,0.0,1,Risk of Crack
211090,0,1,0,150,0.925,0.15,0.97,300000.0,90198.00710733312,0.4,0.0,1,Risk of Crack
211091,0,1,0,150,0.95,0.05,0.97,300000.0,90168.26227557284,0.4,0.0,1,Risk of Crack
211092,0,1,0,150,0.95,0.06,0.97,300000.0,90208.66327558829,0.4,0.0,1,Risk of Crack
211093,0,1,0,150,0.95,0.07,0.97,300000.0,90174.16787858964,0.4,0.0,1,Risk of Crack
211094,0,1,0,150,0.95,0.08,0.97,300000.0,90175.35377196844,0.4,0.0,1,Risk of Crack
211095,0,1,0,150,0.95,0.09,0.97,300000.0,90185.59548846843,0.4,0.0,1,Risk of Crack
211096,0,1,0,150,0.95,0.1,0.97,300000.0,90186.06958768007,0.4,0.0,1,Risk of Crack
211097,0,1,0,150,0.95,0.11,0.97,300000.0,90180.49665935856,0.4,0.0,1,Risk of Crack
211098,0,1,0,150,0.95,0.12,0.97,300000.0,90184.47956475326,0.4,0.0,1,Risk of Crack
211099,0,1,0,150,0.95,0.13,0.97,300000.0,90171.4145584039,0.4,0.0,1,Risk of Crack
211100,0,1,0,150,0.95,0.14,0.97,300000.0,90184.23909624353,0.4,0.0,1,Risk of Crack
211101,0,1,0,150,0.95,0.15,0.97,300000.0,90177.42317070536,0.4,0.0,1,Risk of Crack
211102,0,1,0,150,0.975,0.05,0.97,300000.0,90182.80021103309,0.4,0.0,1,Risk of Crack
211103,0,1,0,150,0.975,0.06,0.97,300000.0,90176.28116090714,0.4,0.0,1,Risk of Crack
211104,0,1,0,150,0.975,0.07,0.97,300000.0,90173.73751595728,0.4,0.0,1,Risk of Crack
211105,0,1,0,150,0.975,0.08,0.97,300000.0,90190.61798349631,0.4,0.0,1,Risk of Crack
211106,0,1,0,150,0.975,0.09,0.97,300000.0,90184.35241567707,0.4,0.0,1,Risk of Crack
211107,0,1,0,150,0.975,0.1,0.97,300000.0,90186.53849052764,0.4,0.0,1,Risk of Crack
211108,0,1,0,150,0.975,0.11,0.97,300000.0,90197.28185102953,0.4,0.0,1,Risk of Crack
211109,0,1,0,150,0.975,0.12,0.97,300000.0,90175.28662617168,0.4,0.0,1,Risk of Crack
211110,0,1,0,150,0.975,0.13,0.97,300000.0,90185.85833893197,0.4,0.0,1,Risk of Crack
211111,0,1,0,150,0.975,0.14,0.97,300000.0,90178.06771129392,0.4,0.0,1,Risk of Crack
211112,0,1,0,150,0.975,0.15,0.97,300000.0,90169.45226668009,0.4,0.0,1,Risk of Crack
211113,0,1,0,150,1.0,0.05,0.97,300000.0,90215.4700162127,0.4,0.0,1,Risk of Crack
211114,0,1,0,150,1.0,0.06,0.97,300000.0,90188.27499533701,0.4,0.0,1,Risk of Crack
211115,0,1,0,150,1.0,0.07,0.97,300000.0,90187.02539555028,0.4,0.0,1,Risk of Crack
211116,0,1,0,150,1.0,0.08,0.97,300000.0,90195.20226314684,0.4,0.0,1,Risk of Crack
211117,0,1,0,150,1.0,0.09,0.97,300000.0,90199.48868706846,0.4,0.0,1,Risk of Crack
211118,0,1,0,150,1.0,0.1,0.97,300000.0,90189.25595618271,0.4,0.0,1,Risk of Crack
211119,0,1,0,150,1.0,0.11,0.97,300000.0,90178.84830607007,0.4,0.0,1,Risk of Crack
211120,0,1,0,150,1.0,0.12,0.97,300000.0,90178.65156254896,0.4,0.0,1,Risk of Crack
211121,0,1,0,150,1.0,0.13,0.97,300000.0,90186.63407962637,0.4,0.0,1,Risk of Crack
211122,0,1,0,150,1.0,0.14,0.97,300000.0,90188.89511143956,0.4,0.0,1,Risk of Crack
211123,0,1,0,150,1.0,0.15,0.97,300000.0,90186.07258438497,0.4,0.0,1,Risk of Crack
211124,0,1,0,150,1.025,0.05,0.97,300000.0,90180.81771000366,0.4,0.0,1,Risk of Crack
211125,0,1,0,150,1.025,0.06,0.97,300000.0,90194.99371464517,0.4,0.0,1,Risk of Crack
211126,0,1,0,150,1.025,0.07,0.97,300000.0,90183.90809667764,0.4,0.0,1,Risk of Crack
211127,0,1,0,150,1.025,0.08,0.97,300000.0,90187.77836198747,0.4,0.0,1,Risk of Crack
211128,0,1,0,150,1.025,0.09,0.97,300000.0,90179.90935975105,0.4,0.0,1,Risk of Crack
211129,0,1,0,150,1.025,0.1,0.97,300000.0,90189.55141400163,0.4,0.0,1,Risk of Crack
211130,0,1,0,150,1.025,0.11,0.97,300000.0,90212.20468280611,0.4,0.0,1,Risk of Crack
211131,0,1,0,150,1.025,0.12,0.97,300000.0,90191.68557491896,0.4,0.0,1,Risk of Crack
211132,0,1,0,150,1.025,0.13,0.97,300000.0,90187.6912436474,0.4,0.0,1,Risk of Crack
211133,0,1,0,150,1.025,0.14,0.97,300000.0,90188.14351606923,0.4,0.0,1,Risk of Crack
211134,0,1,0,150,1.025,0.15,0.97,300000.0,90181.73294116766,0.4,0.0,1,Risk of Crack
211135,0,1,0,150,1.05,0.05,0.97,300000.0,90203.69112160332,0.4,0.0,1,Risk of Crack
211136,0,1,0,150,1.05,0.06,0.97,300000.0,90204.17713409281,0.4,0.0,1,Risk of Crack
211137,0,1,0,150,1.05,0.07,0.97,300000.0,90193.31226059336,0.4,0.0,1,Risk of Crack
211138,0,1,0,150,1.05,0.08,0.97,300000.0,90198.48070396222,0.4,0.0,1,Risk of Crack
211139,0,1,0,150,1.05,0.09,0.97,300000.0,90178.64385064019,0.4,0.0,1,Risk of Crack
211140,0,1,0,150,1.05,0.1,0.97,300000.0,90193.66623853314,0.4,0.0,1,Risk of Crack
211141,0,1,0,150,1.05,0.11,0.97,300000.0,90184.0038872152,0.4,0.0,1,Risk of Crack
211142,0,1,0,150,1.05,0.12,0.97,300000.0,90202.95919853101,0.4,0.0,1,Risk of Crack
211143,0,1,0,150,1.05,0.13,0.97,300000.0,90201.71486661956,0.4,0.0,1,Risk of Crack
211144,0,1,0,150,1.05,0.14,0.97,300000.0,90171.64420079056,0.4,0.0,1,Risk of Crack
211145,0,1,0,150,1.05,0.15,0.97,300000.0,90168.87680276943,0.4,0.0,1,Risk of Crack
211146,0,1,0,150,1.075,0.05,0.97,300000.0,90182.60978524896,0.4,0.0,1,Risk of Crack
211147,0,1,0,150,1.075,0.06,0.97,300000.0,90178.3056811401,0.4,0.0,1,Risk of Crack
211148,0,1,0,150,1.075,0.07,0.97,300000.0,90184.55339107684,0.4,0.0,1,Risk of Crack
211149,0,1,0,150,1.075,0.08,0.97,300000.0,90217.38304074721,0.4,0.0,1,Risk of Crack
211150,0,1,0,150,1.075,0.09,0.97,300000.0,90198.88852241769,0.4,0.0,1,Risk of Crack
211151,0,1,0,150,1.075,0.1,0.97,300000.0,90180.24590297777,0.4,0.0,1,Risk of Crack
211152,0,1,0,150,1.075,0.11,0.97,300000.0,90181.14495145324,0.4,0.0,1,Risk of Crack
211153,0,1,0,150,1.075,0.12,0.97,300000.0,90195.10689786058,0.4,0.0,1,Risk of Crack
211154,0,1,0,150,1.075,0.13,0.97,300000.0,90200.67127244371,0.4,0.0,1,Risk of Crack
211155,0,1,0,150,1.075,0.14,0.97,300000.0,90187.74082513299,0.4,0.0,1,Risk of Crack
211156,0,1,0,150,1.075,0.15,0.97,300000.0,90197.05622394786,0.4,0.0,1,Risk of Crack
211157,0,1,0,150,1.1,0.05,0.97,300000.0,90206.25541730873,0.4,0.0,1,Risk of Crack
211158,0,1,0,150,1.1,0.06,0.97,300000.0,90184.18680701275,0.4,0.0,1,Risk of Crack
211159,0,1,0,150,1.1,0.07,0.97,300000.0,90191.31607294388,0.4,0.0,1,Risk of Crack
211160,0,1,0,150,1.1,0.08,0.97,300000.0,90209.54914390264,0.4,0.0,1,Risk of Crack
211161,0,1,0,150,1.1,0.09,0.97,300000.0,90174.41932834154,0.4,0.0,1,Risk of Crack
211162,0,1,0,150,1.1,0.1,0.97,300000.0,90192.12647734492,0.4,0.0,1,Risk of Crack
211163,0,1,0,150,1.1,0.11,0.97,300000.0,90181.0343961197,0.4,0.0,1,Risk of Crack
211164,0,1,0,150,1.1,0.12,0.97,300000.0,90175.54800221995,0.4,0.0,1,Risk of Crack
211165,0,1,0,150,1.1,0.13,0.97,300000.0,90190.42306471043,0.4,0.0,1,Risk of Crack
211166,0,1,0,150,1.1,0.14,0.97,300000.0,90199.56179247455,0.4,0.0,1,Risk of Crack
211167,0,1,0,150,1.1,0.15,0.97,300000.0,90198.99017197512,0.4,0.0,1,Risk of Crack
211168,0,1,0,150,0.9,0.05,0.98,300000.0,90158.82898793899,0.4,0.0,0,Safe
211169,0,1,0,150,0.9,0.06,0.98,300000.0,90159.66758735229,0.4,0.0,0,Safe
211170,0,1,0,150,0.9,0.07,0.98,300000.0,90165.90120697906,0.4,0.0,0,Safe
211171,0,1,0,150,0.9,0.08,0.98,300000.0,90205.852948682,0.4,0.0,0,Safe
211172,0,1,0,150,0.9,0.09,0.98,300000.0,90161.01055625356,0.4,0.0,0,Safe
211173,0,1,0,150,0.9,0.1,0.98,300000.0,90175.39047355758,0.4,0.0,0,Safe
211174,0,1,0,150,0.9,0.11,0.98,300000.0,90166.74580770732,0.4,0.0,0,Safe
211175,0,1,0,150,0.9,0.12,0.98,300000.0,90165.73726452689,0.4,0.0,0,Safe
211176,0,1,0,150,0.9,0.13,0.98,300000.0,90186.89018776412,0.4,0.0,0,Safe
211177,0,1,0,150,0.9,0.14,0.98,300000.0,90169.02061779526,0.4,0.0,0,Safe
211178,0,1,0,150,0.9,0.15,0.98,300000.0,90196.70449536642,0.4,0.0,0,Safe
211179,0,1,0,150,0.925,0.05,0.98,300000.0,90169.58670548975,0.4,0.0,0,Safe
211180,0,1,0,150,0.925,0.06,0.98,300000.0,90178.05954888737,0.4,0.0,0,Safe
211181,0,1,0,150,0.925,0.07,0.98,300000.0,90189.31515854044,0.4,0.0,0,Safe
211182,0,1,0,150,0.925,0.08,0.98,300000.0,90162.51908582615,0.4,0.0,0,Safe
211183,0,1,0,150,0.925,0.09,0.98,300000.0,90187.9375161187,0.4,0.0,0,Safe
211184,0,1,0,150,0.925,0.1,0.98,300000.0,90186.21602758304,0.4,0.0,0,Safe
211185,0,1,0,150,0.925,0.11,0.98,300000.0,90186.24018922095,0.4,0.0,0,Safe
211186,0,1,0,150,0.925,0.12,0.98,300000.0,90170.89440196974,0.4,0.0,0,Safe
211187,0,1,0,150,0.925,0.13,0.98,300000.0,90185.07489550821,0.4,0.0,0,Safe
211188,0,1,0,150,0.925,0.14,0.98,300000.0,90177.18626524099,0.4,0.0,0,Safe
211189,0,1,0,150,0.925,0.15,0.98,300000.0,90162.0065727824,0.4,0.0,0,Safe
211190,0,1,0,150,0.95,0.05,0.98,300000.0,90161.55140609342,0.4,0.0,0,Safe
211191,0,1,0,150,0.95,0.06,0.98,300000.0,90196.13148428076,0.4,0.0,0,Safe
211192,0,1,0,150,0.95,0.07,0.98,300000.0,90196.63711844743,0.4,0.0,0,Safe
211193,0,1,0,150,0.95,0.08,0.98,300000.0,90192.3512312355,0.4,0.0,0,Safe
211194,0,1,0,150,0.95,0.09,0.98,300000.0,90177.31859258877,0.4,0.0,0,Safe
211195,0,1,0,150,0.95,0.1,0.98,300000.0,90188.3426400583,0.4,0.0,0,Safe
211196,0,1,0,150,0.95,0.11,0.98,300000.0,90175.58246590465,0.4,0.0,0,Safe
211197,0,1,0,150,0.95,0.12,0.98,300000.0,90178.86748318632,0.4,0.0,0,Safe
211198,0,1,0,150,0.95,0.13,0.98,300000.0,90179.961212714,0.4,0.0,0,Safe
211199,0,1,0,150,0.95,0.14,0.98,300000.0,90168.6045143603,0.4,0.0,0,Safe
211200,0,1,0,150,0.95,0.15,0.98,300000.0,90173.67783274532,0.4,0.0,0,Safe
211201,0,1,0,150,0.975,0.05,0.98,300000.0,90198.44216003118,0.4,0.0,0,Safe
211202,0,1,0,150,0.975,0.06,0.98,300000.0,90194.74260022826,0.4,0.0,0,Safe
211203,0,1,0,150,0.975,0.07,0.98,300000.0,90172.50454204656,0.4,0.0,0,Safe
211204,0,1,0,150,0.975,0.08,0.98,300000.0,90179.07579317795,0.4,0.0,0,Safe
211205,0,1,0,150,0.975,0.09,0.98,300000.0,90178.89375117637,0.4,0.0,0,Safe
211206,0,1,0,150,0.975,0.1,0.98,300000.0,90177.51418970736,0.4,0.0,0,Safe
211207,0,1,0,150,0.975,0.11,0.98,300000.0,90181.96833297834,0.4,0.0,0,Safe
211208,0,1,0,150,0.975,0.12,0.98,300000.0,90182.7401495081,0.4,0.0,0,Safe
211209,0,1,0,150,0.975,0.13,0.98,300000.0,90198.31538068925,0.4,0.0,0,Safe
211210,0,1,0,150,0.975,0.14,0.98,300000.0,90178.49688084246,0.4,0.0,0,Safe
211211,0,1,0,150,0.975,0.15,0.98,300000.0,90171.68674753657,0.4,0.0,0,Safe
211212,0,1,0,150,1.0,0.05,0.98,300000.0,90184.68167607063,0.4,0.0,0,Safe
211213,0,1,0,150,1.0,0.06,0.98,300000.0,90181.81546091946,0.4,0.0,0,Safe
211214,0,1,0,150,1.0,0.07,0.98,300000.0,90190.30993303168,0.4,0.0,0,Safe
211215,0,1,0,150,1.0,0.08,0.98,300000.0,90207.45632630422,0.4,0.0,0,Safe
211216,0,1,0,150,1.0,0.09,0.98,300000.0,90177.32112256941,0.4,0.0,0,Safe
211217,0,1,0,150,1.0,0.1,0.98,300000.0,90191.10600902188,0.4,0.0,0,Safe
211218,0,1,0,150,1.0,0.11,0.98,300000.0,90170.31475426377,0.4,0.0,0,Safe
211219,0,1,0,150,1.0,0.12,0.98,300000.0,90173.12650368785,0.4,0.0,0,Safe
211220,0,1,0,150,1.0,0.13,0.98,300000.0,90174.82292937738,0.4,0.0,0,Safe
211221,0,1,0,150,1.0,0.14,0.98,300000.0,90187.0884298005,0.4,0.0,0,Safe
211222,0,1,0,150,1.0,0.15,0.98,300000.0,90199.33679341117,0.4,0.0,0,Safe
211223,0,1,0,150,1.025,0.05,0.98,300000.0,90193.6182152979,0.4,0.0,0,Safe
211224,0,1,0,150,1.025,0.06,0.98,300000.0,90176.40487588452,0.4,0.0,0,Safe
211225,0,1,0,150,1.025,0.07,0.98,300000.0,90179.95895851818,0.4,0.0,0,Safe
211226,0,1,0,150,1.025,0.08,0.98,300000.0,90183.04656443557,0.4,0.0,0,Safe
211227,0,1,0,150,1.025,0.09,0.98,300000.0,90170.01741699046,0.4,0.0,0,Safe
211228,0,1,0,150,1.025,0.1,0.98,300000.0,90207.9571892437,0.4,0.0,0,Safe
211229,0,1,0,150,1.025,0.11,0.98,300000.0,90192.6778251251,0.4,0.0,0,Safe
211230,0,1,0,150,1.025,0.12,0.98,300000.0,90194.60735491068,0.4,0.0,0,Safe
211231,0,1,0,150,1.025,0.13,0.98,300000.0,90185.51204443125,0.4,0.0,0,Safe
211232,0,1,0,150,1.025,0.14,0.98,300000.0,90196.43700370126,0.4,0.0,0,Safe
211233,0,1,0,150,1.025,0.15,0.98,300000.0,90196.797172392,0.4,0.0,0,Safe
211234,0,1,0,150,1.05,0.05,0.98,300000.0,90202.05689277072,0.4,0.0,0,Safe
211235,0,1,0,150,1.05,0.06,0.98,300000.0,90161.44374715694,0.4,0.0,0,Safe
211236,0,1,0,150,1.05,0.07,0.98,300000.0,90185.3694195061,0.4,0.0,0,Safe
211237,0,1,0,150,1.05,0.08,0.98,300000.0,90172.52255195686,0.4,0.0,0,Safe
211238,0,1,0,150,1.05,0.09,0.98,300000.0,90201.41768814554,0.4,0.0,0,Safe
211239,0,1,0,150,1.05,0.1,0.98,300000.0,90173.47569837346,0.4,0.0,0,Safe
211240,0,1,0,150,1.05,0.11,0.98,300000.0,90192.56329091394,0.4,0.0,0,Safe
211241,0,1,0,150,1.05,0.12,0.98,300000.0,90195.27333779252,0.4,0.0,0,Safe
211242,0,1,0,150,1.05,0.13,0.98,300000.0,90175.41412384436,0.4,0.0,0,Safe
211243,0,1,0,150,1.05,0.14,0.98,300000.0,90197.42236186971,0.4,0.0,0,Safe
211244,0,1,0,150,1.05,0.15,0.98,300000.0,90190.81070856836,0.4,0.0,0,Safe
211245,0,1,0,150,1.075,0.05,0.98,300000.0,90185.56962951952,0.4,0.0,0,Safe
211246,0,1,0,150,1.075,0.06,0.98,300000.0,90181.17095146287,0.4,0.0,0,Safe
211247,0,1,0,150,1.075,0.07,0.98,300000.0,90174.78147039971,0.4,0.0,0,Safe
211248,0,1,0,150,1.075,0.08,0.98,300000.0,90183.52607702903,0.4,0.0,0,Safe
211249,0,1,0,150,1.075,0.09,0.98,300000.0,90196.3436907301,0.4,0.0,0,Safe
211250,0,1,0,150,1.075,0.1,0.98,300000.0,90177.42020714548,0.4,0.0,0,Safe
211251,0,1,0,150,1.075,0.11,0.98,300000.0,90202.54806280763,0.4,0.0,0,Safe
211252,0,1,0,150,1.075,0.12,0.98,300000.0,90184.43033578209,0.4,0.0,0,Safe
211253,0,1,0,150,1.075,0.13,0.98,300000.0,90182.00415289328,0.4,0.0,0,Safe
211254,0,1,0,150,1.075,0.14,0.98,300000.0,90194.31360032737,0.4,0.0,0,Safe
211255,0,1,0,150,1.075,0.15,0.98,300000.0,90200.36051467428,0.4,0.0,0,Safe
211256,0,1,0,150,1.1,0.05,0.98,300000.0,90164.08420900165,0.4,0.0,0,Safe
211257,0,1,0,150,1.1,0.06,0.98,300000.0,90189.31863828466,0.4,0.0,0,Safe
211258,0,1,0,150,1.1,0.07,0.98,300000.0,90183.12854534054,0.4,0.0,0,Safe
211259,0,1,0,150,1.1,0.08,0.98,300000.0,90187.99172173219,0.4,0.0,0,Safe
211260,0,1,0,150,1.1,0.09,0.98,300000.0,90202.49191856981,0.4,0.0,0,Safe
211261,0,1,0,150,1.1,0.1,0.98,300000.0,90179.2348592734,0.4,0.0,0,Safe
211262,0,1,0,150,1.1,0.11,0.98,300000.0,90199.72052675199,0.4,0.0,0,Safe
211263,0,1,0,150,1.1,0.12,0.98,300000.0,90209.73579069712,0.4,0.0,0,Safe
211264,0,1,0,150,1.1,0.13,0.98,300000.0,90200.88148313758,0.4,0.0,0,Safe
211265,0,1,0,150,1.1,0.14,0.98,300000.0,90183.20131774781,0.4,0.0,0,Safe
211266,0,1,0,150,1.1,0.15,0.98,300000.0,90197.25500522334,0.4,0.0,0,Safe
211267,0,1,0,150,0.9,0.05,0.99,300000.0,90168.77810385489,0.4,0.0,0,Safe
211268,0,1,0,150,0.9,0.06,0.99,300000.0,90174.90885011703,0.4,0.0,0,Safe
211269,0,1,0,150,0.9,0.07,0.99,300000.0,90168.60969638715,0.4,0.0,0,Safe
211270,0,1,0,150,0.9,0.08,0.99,300000.0,90162.46492492147,0.4,0.0,0,Safe
211271,0,1,0,150,0.9,0.09,0.99,300000.0,90142.31985915554,0.4,0.0,0,Safe
211272,0,1,0,150,0.9,0.1,0.99,300000.0,90170.96337779028,0.4,0.0,0,Safe
211273,0,1,0,150,0.9,0.11,0.99,300000.0,90156.45853484189,0.4,0.0,0,Safe
211274,0,1,0,150,0.9,0.12,0.99,300000.0,90164.86455418113,0.4,0.0,0,Safe
211275,0,1,0,150,0.9,0.13,0.99,300000.0,90170.63731696933,0.4,0.0,0,Safe
211276,0,1,0,150,0.9,0.14,0.99,300000.0,90156.22370833649,0.4,0.0,0,Safe
